Customer_ID,Age,Annual_Income,Years_Experience,Education_Level,City,House_Price
CUST-1668,66.0,55731.14258139584,48.1257775370164,High School,New York,488222.29829168203
CUST-1669,56.0,89814.52273699903,34.45201383634139,bachelor,Los Angeles,603182.1760108278
CUST-1670,49.0,62973.34914404223,27.513232041249964,Master,Los Angeles,452437.0046825066
CUST-1671,,53258.28057763921,19.40032360745024,Master,Houston,332374.9121175762
CUST-1672,40.0,47731.9467291812,22.808273179146013,Master,Chicago,368145.0637300945
CUST-1673,49.0,53950.60627023743,31.251917830724125,Master,Los Angeles,438217.23394212796
CUST-1674,54.0,52236.46362917543,37.437560466896265,bachelor,Los Angeles,400130.52130151424
CUST-1675,29.0,63408.32444750975,7.681909579199897,bachelor,Los Angeles,331287.26701036474
CUST-1676,66.0,63211.47962099729,45.59124897749419,Bachelor,Houston,
CUST-1677,72.0,60060.92040306829,47.96671490115842,PhD,New York,518502.94848590007
CUST-1678,30.0,,11.95386885223655,MASTER,New York,334691.5931475849
CUST-1679,40.0,83812.92549572683,16.66444089746413, high school ,Houston,452159.44980484596
CUST-1680,,78991.08270882648,21.43355112752526,Master,Los Angeles,476526.2849429829
CUST-1681,52.0,30302.040631001928,28.80539494473431,Master,New York,271699.3014165966
CUST-1682,58.0,8921.577301960904,35.82226634652261,Bachelor,New York,224278.30263248086
CUST-1683,47.0,78686.39822478547,24.3254751379006, high school ,UNKNOWN,498375.1227673259
CUST-1684,34.0,32662.42603169158,11.784249478648364,Bachelor,Phoenix,269890.0306794254
CUST-1685,,55504.69196214633,43.92175459370204,Master,Chicago,473275.02970506984
CUST-1686,37.0,36597.739478812815,14.903462410149846,Bachelor,Los Angeles,291713.7598744262
CUST-1687,65.0,23960.391248399603,45.666667823560616,Bachelor,Los Angeles,378040.7681393993
CUST-1688,42.0,,18.79027441387496,,N/A,473960.21051385766
CUST-1689,39.0,75183.10320605294,18.441082854027734, high school ,N/A,459266.07782396063
CUST-1690,30.0,48469.791985465614,11.435918304611118,Bachelor,New York,
CUST-1691,36.0,8179.154157101802,13.973607270973208,Master,Houston,144247.6371549744
CUST-1692,66.0,49075.11103495034,43.5641622185048,Bachelor,New York,476740.4835081295
CUST-1693,53.0,67836.08010805093,31.538950749639497,Bachelor,New York,477352.53509926226
CUST-1694,29.0,30421.768624517426,10.35945041672142,Master,Chicago,
CUST-1695,58.0,63667.19839558311,37.388215261906716,Master,Los Angeles,507162.8776025306
CUST-1696,36.0,59693.80301654009,13.937571410784804,Bachelor,UNKNOWN,
CUST-1697,,71585.82999202177,8.96775330237608,,New York,419699.0126513721
CUST-1698,,62391.60736828307,2.7954157003271534,Bachelor,Los Angeles,336482.72653977724
CUST-1699,24.0,40538.621182368894,4.362719020885896,Bachelor,UNKNOWN,169191.6898984339
CUST-1700,45.0,83931.43003328983,24.817214615403536, high school ,UNKNOWN,507164.6052092557
CUST-1701,31.0,56829.4085394606,9.384383057722232,MASTER,New York,360314.6882819358
CUST-1702,48.0,59453.909209801364,25.32282840310554,Bachelor,Los Angeles,395321.29315096536
CUST-1703,69.0,41334.64081853608,46.226638155433086,Master,Chicago,
CUST-1704,36.0,51134.354976169794,16.06963467269182,MASTER,New York,
CUST-1705,64.0,42303.94571946198,45.457961004978124,Bachelor,?,467339.70363255753
CUST-1706,33.0,56541.07880153154,10.72538450594241,High School,UNKNOWN,378148.31956016953
CUST-1707,70.0,94234.16960284687,49.916773407102966,MASTER,New York,656707.3610556016
CUST-1708,,32561.977141372874,0.0,Bachelor,New York,183211.34714590502
CUST-1709,52.0,27728.772042465178,29.8307645386856,Bachelor,New York,275259.4166130489
CUST-1710,29.0,89423.40654987218,7.937882134258196,,UNKNOWN,485092.5918529838
CUST-1711,,55813.526456962674,19.180633166036333,Master,New York,384444.84548549925
CUST-1712,69.0,46618.54522680167,46.12698725042081,Bachelor,Los Angeles,471957.05456220155
CUST-1713,,80798.09374792152,15.664440887062227,Bachelor,Los Angeles,475882.7057195307
CUST-1714,53.0,47887.689205262715,32.58438545665275,Master,Chicago,466132.91295335215
CUST-1715,70.0,96520.19427093872,48.62534196318725,PhD,New York,659518.8059835176
CUST-1716,40.0,73558.51742678539,14.523537533350055,,New York,391818.8571596716
CUST-1717,33.0,50241.77183708595,7.758599694729868, high school ,UNKNOWN,289036.51733353984
CUST-1718,,103146.16426531007,51.786269644285646,Bachelor,UNKNOWN,691316.8414877455
CUST-1719,56.0,47885.70153993323,35.9153731721071,Master,Houston,369920.219695871
CUST-1720,62.0,,35.50499031454953,Master,New York,511270.68806953705
CUST-1721,70.0,65985.85160812984,48.00053964769674,Master,Los Angeles,522883.2285438838
CUST-1722,59.0,86034.82578797596,36.947504286965156,Bachelor,Chicago,
CUST-1723,56.0,91230.22393453706,37.7766755564169, high school ,New York,620821.5081358027
CUST-1724,31.0,,9.229956376574272,bachelor,UNKNOWN,334415.51601850847
CUST-1725,,44931.64259307633,27.765977969481856,Master,Chicago,353002.461205477
CUST-1726,22.0,69199.44285878233,1.2825142801749265,PhD,New York,370600.85506756866
CUST-1727,52.0,46445.692604957876,26.7388670403856,Bachelor,UNKNOWN,348064.15472393157
CUST-1728,40.0,100267.74495053246,20.536414433263474,Master,N/A,566200.4481095683
CUST-1729,46.0,62730.70662165475,25.430793010912577,,New York,436724.558482507
CUST-1730,60.0,52693.56897375783,40.01653727934918,Master,Los Angeles,
CUST-1731,,63693.60611729817,14.852475412872653, high school ,Los Angeles,
CUST-1732,35.0,33057.47420940607,9.831774121002823,PhD,Los Angeles,239406.88952527888
CUST-1733,64.0,40567.71922978697,46.449393299522214,,New York,430203.2734467805
CUST-1734,29.0,84008.27815888851,7.425104961199289,High School,Chicago,495418.0699699064
CUST-1735,,,5.574657808806019,Bachelor,N/A,270555.8602156627
CUST-1736,27.0,39061.78034636121,5.908975509397516,Master,Los Angeles,254498.43101827035
CUST-1737,61.0,,39.151527333203916,Bachelor,New York,522366.51363741816
CUST-1738,34.0,83714.08309325993,11.860334143522483,Master,Chicago,
CUST-1739,55.0,,34.659017471146015,High School,Los Angeles,562864.2714170325
CUST-1740,24.0,79920.95371611633,0.0,Master,Phoenix,342544.47126938263
CUST-1741,63.0,,43.501158335043534,High School,?,437232.3234731711
CUST-1742,30.0,31563.786665163127,8.167611190229492,Master,New York,264929.5418158567
CUST-1743,57.0,90026.67303910974,33.739861321919285,Bachelor,New York,598890.4681219852
CUST-1744,59.0,53546.403223157286,37.099974284008375,,Houston,
CUST-1745,26.0,54983.339670899055,7.514298433725146,Bachelor,New York,293237.6200819851
CUST-1746,67.0,86563.88283698115,44.92932982596756,Bachelor,Houston,624024.274890225
CUST-1747,44.0,71124.6001880132,23.71690723641924,Master,New York,458049.54011503176
CUST-1748,19.0,,0.0,Bachelor,Los Angeles,284090.1225033754
CUST-1749,22.0,103300.04689802168,2.515843699847239,Bachelor,Los Angeles,476193.29644438426
CUST-1750,46.0,942592.7078479428,26.371015477580407,PhD,UNKNOWN,332774.5287139287
CUST-1751,54.0,78556.80256162475,36.69721766659282,,UNKNOWN,565148.916477903
CUST-1752,55.0,61140.26249794169,33.648872109001566,Master,New York,480381.6252098437
CUST-1753,36.0,65371.845577265136,16.337309609515813, high school ,Los Angeles,405286.1449939039
CUST-1754,25.0,90569.36852825063,4.196135079077889,Master,New York,478253.13603575417
CUST-1755,65.0,70156.71512579247,46.59174356372603,bachelor,Los Angeles,548876.7134391998
CUST-1756,62.0,70765.92158099265,39.56233522478254,Bachelor,Los Angeles,560181.9445273031
CUST-1757,,81450.14674619604,0.0,Master,UNKNOWN,
CUST-1758,39.0,52700.945409142296,17.610605407766638,bachelor,UNKNOWN,349932.6717501091
CUST-1759,69.0,43215.80665321987,47.871623645783004,Master,Los Angeles,
CUST-1760,34.0,39103.81611957933,13.183504968896745,High School,Los Angeles,283628.9493857079
CUST-1761,24.0,20672.868212479967,3.5044807928533546,,Phoenix,129011.37891939707
CUST-1762,42.0,101124.14259880644,20.767541913756084,Bachelor,Houston,604772.051865849
CUST-1763,62.0,37935.83268556633,41.429426366341055,Master,New York,359695.79766617145
CUST-1764,21.0,55574.92752828456,3.156236115124369,Master,Los Angeles,263582.9758544488
CUST-1765,53.0,,33.97089937123044,bachelor,Los Angeles,443685.17000185105
CUST-1766,23.0,66148.13395618202,3.738309184993793,Bachelor,New York,341167.92499322514
CUST-1767,,76314.74425078594,26.088920947952257, high school ,New York,482335.8265685653
CUST-1768,,77209.46976719491,13.221518343543352, high school ,New York,463358.6122948937
CUST-1769,61.0,48338.45122862123,41.910601116475505,Bachelor,Chicago,419573.2985260699
CUST-1770,71.0,56657.56572427177,51.75209358505959,Bachelor,New York,511710.29515689245
CUST-1771,,,37.945341351501966,bachelor,New York,528248.9183502318
CUST-1772,,55026.17747632906,21.79203874806154, high school ,New York,417472.47353293165
CUST-1773,27.0,92146.91152039985,5.540902689279306,Master,Houston,511093.76516639546
CUST-1774,,69819.49903276503,18.72103167494913,Bachelor,Phoenix,427797.6962489423
CUST-1775,36.0,74697.55572099634,14.215057787878255,Master,Los Angeles,463551.74673273007
CUST-1776,,,36.99314102115889,PhD,Los Angeles,500914.9165493269
CUST-1777,20.0,83469.4771497065,0.0,Bachelor,N/A,382940.07530562766
CUST-1778,62.0,63620.43117407414,42.28095959040165,High School,New York,447373.42273892957
CUST-1779,30.0,,8.618993788004378,Bachelor,New York,265963.8110954502
CUST-1780,67.0,67993.75903505283,46.64811405644312,Bachelor,New York,524816.761600165
CUST-1781,45.0,,21.704617220368664,Master,New York,340828.4167261649
CUST-1782,37.0,49427.666365004865,16.1704188992678,Master,Los Angeles,303677.6467921182
CUST-1783,45.0,71727.28037510187,18.017728058198553,,UNKNOWN,461705.0770708075
CUST-1784,25.0,84765.66142867271,3.6262076836760304,Master,Chicago,420433.2579621218
CUST-1785,,60425.43153472123,33.73905351256972,Bachelor,Los Angeles,427511.18018313096
CUST-1786,,,37.41198903309363,Bachelor,UNKNOWN,505072.50233783916
CUST-1787,18.0,,0.0,Bachelor,New York,
CUST-1788,20.0,64815.063589771366,0.0, high school ,New York,
CUST-1789,30.0,112033.6622836079,12.04201245431876,Master,Chicago,532605.2897735399
CUST-1790,-45.0,,22.102166958350324,Master,Chicago,419103.41617694974
CUST-1791,,24784.74481688365,56.494726395831115,Master,New York,396478.7601064817
CUST-1792,66.0,,46.86438312852077, high school ,Los Angeles,528280.4943323971
CUST-1793,42.0,67623.16769765556,20.526889425562107,Bachelor,Chicago,391856.27980059345
CUST-1794,73.0,,54.27124029436589,PhD,Chicago,658332.2458472246
CUST-1795,50.0,73463.62702539917,26.787412975176732,High School,Chicago,472358.3881375001
CUST-1796,55.0,57230.880320324526,32.35097167694465,PhD,Los Angeles,486892.79237127706
CUST-1797,70.0,35514.035274212685,47.7828205535206,Bachelor,New York,454009.03404512827
CUST-1798,23.0,55819.534854279496,0.9420445838719695,PhD,Los Angeles,266815.9790270948
CUST-1799,61.0,,37.88688471447949,Bachelor,New York,412542.25372468843
CUST-1800,62.0,48389.53100390555,43.44616613419065,Master,UNKNOWN,459823.4518421332
CUST-1801,49.0,71771.5680884122,27.482291199260338,High School,Los Angeles,463981.9585450258
CUST-1802,62.0,93398.09008702813,41.70500993671376,Bachelor,Los Angeles,601017.8967893127
CUST-1803,64.0,67893.43059645963,41.859297267172636,High School,Houston,526790.8682528848
CUST-1804,38.0,36082.33875929631,13.358793398902966,Bachelor,Los Angeles,
CUST-1805,33.0,68892.05336440282,12.540114716782844,High School,Los Angeles,
CUST-1806,71.0,83932.62973291302,46.175490049160445,Master,Houston,633781.225649702
CUST-1807,38.0,47804.341913612356,16.862731907829062,Bachelor,Phoenix,303939.4941596028
CUST-1808,,57319.65666654165,4.263369922334379,Bachelor,Chicago,283928.62607696204
CUST-1809,54.0,,36.974551998461614, high school ,New York,465972.6677797584
CUST-1810,53.0,,33.822725444349445,Bachelor,Chicago,389976.5804698686
CUST-1811,52.0,72965.60867687718,31.21150758254296,Bachelor,Houston,470563.63819607487
CUST-1812,36.0,57581.037027844366,17.52741335530934,Bachelor,New York,388899.17196600465
CUST-1813,37.0,,14.307368045068529,PhD,New York,361917.9956424361
CUST-1814,74.0,42250.156443957996,54.086958757340184,Master,Phoenix,448933.7438019404
CUST-1815,,51250.83399353179,14.399620867437427,Bachelor,?,
CUST-1816,64.0,,43.52804016266734,Bachelor,Houston,545692.8498762031
CUST-1817,58.0,52543.33695816466,39.544707000213535,Bachelor,Los Angeles,427952.6254736018
CUST-1818,66.0,94539.2770246681,46.4649842055596,,Los Angeles,710598.5612853881
CUST-1819,31.0,52007.27628770795,10.577447325650047,Master,New York,290992.98304566345
CUST-1820,32.0,64493.69451503772,7.690225127543408,,Houston,422322.8437620978
CUST-1821,48.0,,25.079907409441073,,Los Angeles,512101.0665901776
CUST-1822,18.0,31632.685341339366,0.0,Master,Los Angeles,171648.46246882694
CUST-1823,,24783.823760384483,49.1867447485533,Master,Chicago,375993.45000208175
CUST-1824,71.0,29486.873708598105,47.739592550652155, high school ,Chicago,445657.9030719467
CUST-1825,71.0,85251.68206854364,54.82335335115684, high school ,N/A,629762.8042636308
CUST-1826,,,2.0327881105071457,High School,Los Angeles,
CUST-1827,33.0,111163.98571336505,13.204236640784966,Bachelor,?,570478.9907181996
CUST-1828,40.0,48715.04802685223,19.14407372256749,Bachelor,N/A,337453.5159626515
CUST-1829,74.0,63691.02606394074,52.575582060197696,Bachelor,Chicago,
CUST-1830,28.0,90842.19905135751,5.096163079955529,Bachelor,New York,466636.86595394067
CUST-1831,29.0,100121.85776318246,8.154961037037726,Master,New York,560851.921380776
CUST-1832,27.0,101230.07153272795,6.515505080285501,High School,?,519367.0219037517
CUST-1833,49.0,84167.32461186284,25.51647884903675,bachelor,Los Angeles,521485.2608261112
CUST-1834,,80481.25051622925,12.668352834489795,High School,Chicago,
CUST-1835,25.0,,3.6894819023505026,Master,Los Angeles,394358.66374894703
CUST-1836,55.0,75567.22152333276,30.18438488424522,PhD,New York,492459.83217678184
CUST-1837,29.0,48976.28567342933,6.279229978440997,Bachelor,Chicago,328890.87348073616
CUST-1838,41.0,43636.02233155386,19.17278893315671,Bachelor,New York,363714.4609843214
CUST-1839,45.0,59932.51085178096,27.77537531468038,High School,Los Angeles,426941.1947436002
CUST-1840,70.0,56596.307549501435,50.11310624906751,Bachelor,Los Angeles,509734.82551804284
CUST-1841,,50935.439013454496,1.3290368618002173,Master,Los Angeles,296463.0813519849
CUST-1842,45.0,,24.972072578835274,Bachelor,Chicago,502461.0505632933
CUST-1843,53.0,79106.10417141022,28.90539202212327,PhD,Houston,502043.8515612304
CUST-1844,43.0,,24.165382107774146,High School,Houston,401788.88776117115
CUST-1845,25.0,89550.60162110523,3.0577506963642427,Bachelor,New York,416592.2735169839
CUST-1846,67.0,,45.812727622521656,High School,New York,415412.7860539009
CUST-1847,45.0,,-999.0,Bachelor,Los Angeles,416691.1256365008
CUST-1848,45.0,45663.5535879439,21.4256728628315,Master,UNKNOWN,
CUST-1849,54.0,22669.267658538804,30.20576362977402,,Houston,262249.0227323427
CUST-1850,58.0,58346.386283146014,35.83280134730799,PhD,Houston,423375.79437654733
CUST-1851,,57565.04983233433,34.076757702038634,,Los Angeles,418303.0020955244
CUST-1852,44.0,90268.99486484262,19.961307849046314,Bachelor,Los Angeles,545869.8269445882
CUST-1853,71.0,72616.23369109555,44.335688803778865,PhD,Los Angeles,547943.0663543096
CUST-1854,34.0,39516.263513415906,12.097682283182003,,New York,257595.58375911016
CUST-1855,,97081.85132668377,6.103481599821841,MASTER,New York,453495.9825708596
CUST-1856,50.0,84420.67391050706,31.400523499477657,Bachelor,UNKNOWN,553769.3583388313
CUST-1857,,71641.95406937231,48.073677275829205,High School,New York,570502.9921435467
CUST-1858,37.0,55470.31802300336,15.177146785767995,Master,New York,332423.89020999003
CUST-1859,30.0,,11.307801468511494,Bachelor,New York,257848.51565835948
CUST-1860,45.0,52555.86447857894,20.260516600609158,Master,UNKNOWN,369290.31196801877
CUST-1861,-65.0,,43.22295844963398,Bachelor,Chicago,574784.547399545
CUST-1862,46.0,,25.380847779850114,Master,Chicago,
CUST-1863,30.0,90864.87056544378,9.898437442570069,bachelor,UNKNOWN,528726.5906893776
CUST-1864,63.0,50223.01156427452,40.980386613618236,Master,Los Angeles,427612.8942623332
CUST-1865,52.0,37607.65133421977,31.068882023411682,PhD,Chicago,338022.07449455175
CUST-1866,23.0,62817.72493822408,0.0,Master,New York,342450.7555975162
CUST-1867,35.0,24631.21268874297,12.683503175332303,Bachelor,New York,289617.3463146024
CUST-1868,68.0,66463.35428369563,47.90701742510893,Bachelor,Houston,513693.9853047355
CUST-1869,22.0,57047.948274026625,0.0,,Houston,300961.44757628255
CUST-1870,64.0,50679.26996263515,43.117968443179194,Bachelor,Los Angeles,435721.8130290431
CUST-1871,42.0,,-999.0,Bachelor,Los Angeles,241688.20133638685
CUST-1872,,70272.00213139433,0.0,Master,Los Angeles,326718.7090661047
CUST-1873,27.0,,6.340927541993142,Bachelor,New York,253438.33286139273
CUST-1874,73.0,36601.66328579424,50.07453486943078,Bachelor,New York,423398.80534974986
CUST-1875,47.0,2554.7557343670123,25.586777440607907,Master,New York,121894.16595026938
CUST-1876,67.0,59449.701898987274,47.220432339178444,,New York,533355.1447257748
CUST-1877,62.0,95445.03193339487,41.31394592193687,MASTER,Houston,647819.5548669219
CUST-1878,22.0,93225.1842909574,0.0,bachelor,New York,463074.2036318443
CUST-1879,72.0,50858.07486827456,51.448432808581586,High School,New York,479551.92003432475
CUST-1880,73.0,47955.75879276439,53.42921958127324,Bachelor,Los Angeles,476408.4749559658
CUST-1881,50.0,69375.48512150047,24.900117442845044,High School,Phoenix,469079.13300447044
CUST-1882,71.0,40032.29121623417,52.3181481299118,High School,New York,414498.4890526435
CUST-1883,18.0,,0.0,High School,New York,315211.5101234186
CUST-1884,35.0,75321.6055676938,14.850979866480461,Bachelor,Los Angeles,414509.82680710213
CUST-1885,,,30.394493847290455,,Chicago,
CUST-1886,64.0,57996.918470400946,40.25665260553907,High School,Chicago,425010.13491778047
CUST-1887,66.0,55926.524996460685,43.58111799514491,Master,Houston,514895.8812065078
CUST-1888,28.0,42440.34826486878,6.422902608248591,PhD,N/A,235086.80618781105
CUST-1889,38.0,43462.3929192028,15.432492957751144,Master,Houston,
CUST-1890,43.0,55470.422161969465,25.469873151673617,Master,Chicago,417246.3272187408
CUST-1891,42.0,67347.31013632356,19.286455812346414,Bachelor,Los Angeles,391772.27038758295
CUST-1892,,78271.69252466499,16.88890644102627,PhD,New York,434179.05479225016
CUST-1893,44.0,43936.4209863931,23.408778063205954,,N/A,397952.80261227896
CUST-1894,66.0,89853.77137919044,42.595700947847824,,Los Angeles,674902.2225980791
CUST-1895,30.0,54577.527979148625,8.208638576487472,Bachelor,New York,
CUST-1896,50.0,59572.654113031276,29.63490652250035,Master,Chicago,
CUST-1897,51.0,45055.76641704353,29.334279191234977,Bachelor,New York,351482.62637672113
CUST-1898,58.0,11515.194794541167,36.813226282200105,PhD,Chicago,260066.87327704407
CUST-1899,52.0,77680.907927221,29.94133577510326,High School,Chicago,499458.5454797425
CUST-1900,18.0,74736.87794184867,0.0,Bachelor,Los Angeles,312507.10663085943
CUST-1901,38.0,54373.44885763573,17.643186422678475,Bachelor,Houston,321571.1844646199
CUST-1902,65.0,61339.81434449744,47.50986614329448,Bachelor,New York,516586.0816763866
CUST-1903,72.0,,51.036803261566874,bachelor,Los Angeles,549268.2584905049
CUST-1904,23.0,28749.082862269148,2.450528234495099,Master,Los Angeles,169540.5209608581
CUST-1905,45.0,49418.9464530741,25.38544551023372,Master,Chicago,339175.069583713
CUST-1906,34.0,75885.29359243654,10.461339006906602,Bachelor,Houston,404308.99012413446
CUST-1907,22.0,34914.21153661501,4.405029316259212,PhD,Los Angeles,
CUST-1908,48.0,65871.15864333259,27.404657592845606,bachelor,Chicago,456821.200364536
CUST-1909,,,4.263713798178218,High School,New York,193457.16844559452
CUST-1910,55.0,69328.59964867053,32.53393400895202,PhD,UNKNOWN,514054.5997726397
CUST-1911,20.0,,2.6361238451156495,Bachelor,Los Angeles,316715.8529622571
CUST-1912,70.0,27697.363681889812,50.55031098806957,Bachelor,Chicago,417453.1518139971
CUST-1913,,83294.78708914343,20.10608017170472,Bachelor,New York,483648.3008583811
CUST-1914,54.0,45308.168464039016,33.468048908706294,Bachelor,New York,374550.0303511067
CUST-1915,70.0,43794.95125971238,48.5029427638511,Bachelor,Los Angeles,415058.3773004754
CUST-1916,54.0,,35.40106331694774,Bachelor,Phoenix,464529.8997673176
CUST-1917,27.0,82972.7469885743,6.280719739696094,Master,Los Angeles,
CUST-1918,27.0,39683.56362043206,2.0658605928256955,MASTER,UNKNOWN,257773.30237697472
CUST-1919,36.0,61233.59699695943,12.765627076585995,PhD,Los Angeles,391855.6969182421
CUST-1920,34.0,68576.33000661146,12.628308495614505,High School,Los Angeles,352623.6138528591
CUST-1921,,73862.11214526289,17.61999796633111,High School,New York,469318.12886919465
CUST-1922,31.0,,9.886823022200208,Bachelor,Houston,
CUST-1923,26.0,,7.437941579587326,High School,New York,320734.2523243216
CUST-1924,63.0,43448.195587025606,38.09779627192275,Bachelor,Phoenix,395115.6557931071
CUST-1925,18.0,,0.0,PhD,UNKNOWN,322316.2823225201
CUST-1926,68.0,38557.21976028786,43.36404154922569,Bachelor,UNKNOWN,372288.4048716083
CUST-1927,,1572.990330107852,42.519424590968335, high school ,Los Angeles,256915.921076044
CUST-1928,30.0,,8.811082571115994,Bachelor,Chicago,344099.2614349158
CUST-1929,21.0,78078.6968217239,0.8392199440482363,Bachelor,Houston,368660.4227585729
CUST-1930,18.0,12741.351289163234,0.0,MASTER,New York,59383.71510700867
CUST-1931,66.0,39805.385905801246,47.558929863315505,Bachelor,Chicago,376943.9048454896
CUST-1932,57.0,72383.08522010395,38.0834493281177,PhD,New York,527837.4206645326
CUST-1933,49.0,101149.90939423398,29.167088606023775,High School,Los Angeles,661328.0860380483
CUST-1934,51.0,60415.87415350816,29.740965506273117,High School,New York,
CUST-1935,45.0,45439.94117541731,25.159714570590264, high school ,New York,349887.7736783049
CUST-1936,48.0,56342.0711779032,25.5862148640253, high school ,Los Angeles,430214.99676932837
CUST-1937,,87497.5283829637,5.711111318041424,Bachelor,Los Angeles,454174.57762567437
CUST-1938,56.0,47080.71641750929,38.298961788647844,High School,Chicago,423232.18911394064
CUST-1939,43.0,44016.15986699493,24.141221119958374,PhD,New York,326442.6664831714
CUST-1940,51.0,,28.540795060385182,PhD,Los Angeles,393552.3913203377
CUST-1941,,40933.42783482575,50.7228346345462,Bachelor,New York,456305.89677551517
CUST-1942,,62453.40631989591,47.413716912482705,PhD,Chicago,515319.98595507146
CUST-1943,20.0,92493.56916939121,-999.0, high school ,Chicago,
CUST-1944,67.0,,46.901206825725076,,Chicago,538820.0020826806
CUST-1945,29.0,54952.92995747425,4.260367320935671,Master,Chicago,324229.3697047042
CUST-1946,18.0,54163.77462168912,0.0,Bachelor,Los Angeles,244086.18150690902
CUST-1947,71.0,28736.18382606686,-999.0,Master,Houston,382825.438621647
CUST-1948,61.0,77662.19554294318,39.39828050571835,High School,Los Angeles,606974.8581867168
CUST-1949,22.0,58443.25605974396,0.0,,Los Angeles,325096.15608349623
CUST-1950,47.0,56390.401728187484,26.777957458704368,Master,Chicago,438320.15637517435
CUST-1951,47.0,123862.15135689722,26.502947217881022,Bachelor,New York,707999.3187641314
CUST-1952,74.0,65975.05816731372,52.61146173604296,Master,Chicago,573747.0860531911
CUST-1953,34.0,44964.178998096315,11.488416999683274,Master,Chicago,312859.96065805637
CUST-1954,65.0,51472.84807588914,46.097414252833126,MASTER,Los Angeles,506426.4473382738
CUST-1955,64.0,82968.91418393509,46.31081422617659,PhD,New York,559502.4836841655
CUST-1956,40.0,62265.40821075529,18.032877032306924,Bachelor,New York,361406.9353690734
CUST-1957,32.0,31234.440433652668,9.775666165690359,Master,UNKNOWN,250618.08298357428
CUST-1958,54.0,78384.57869150407,33.98241533082399,Bachelor,Chicago,528755.6162100201
CUST-1959,38.0,46637.11828922012,16.283941240506028, high school ,New York,298925.8362915567
CUST-1960,31.0,,9.721205598673532,Master,Los Angeles,
CUST-1961,19.0,81600.96131429297,0.0,Master,Chicago,381828.90837571566
CUST-1962,28.0,51053.562086824975,3.1812878249854144,Master,Houston,
CUST-1963,68.0,85620.32723470226,49.63660464970534,PhD,New York,
CUST-1964,56.0,61357.11021054807,35.145361048658685,PhD,New York,464982.177793928
CUST-1965,55.0,77055.4735024444,33.17701371087564,High School,Phoenix,527331.9083495587
CUST-1966,,69694.6563458895,29.8215316915571,Bachelor,New York,494292.4655103698
CUST-1967,-55.0,43072.86690018253,33.924858710041036,Bachelor,New York,402161.10641260876
CUST-1968,67.0,47129.00335365076,42.53759739311015,Bachelor,N/A,463840.5111846248
CUST-1969,51.0,80599.21635162322,32.98987645490647,PhD,Chicago,565006.6515447132
CUST-1970,35.0,53304.493357869185,14.082651264541237,Bachelor,New York,318847.0351342637
CUST-1971,47.0,51927.030735160064,26.88600426089475,Master,New York,377382.980966983
CUST-1972,32.0,40897.54841301294,12.903099541148086,bachelor,New York,289974.0578680594
CUST-1973,44.0,68471.98131186923,20.957675084879398,bachelor,New York,423812.2146170592
CUST-1974,68.0,101250.4983848629,47.94694379807046,Master,Phoenix,701340.4083254138
CUST-1975,51.0,38649.34171491454,29.464717818202413,,Los Angeles,
CUST-1976,69.0,1209687.7826691032,49.69354155043299,Bachelor,Chicago,544390.0028096066
CUST-1977,74.0,88244.41110830859,48.74554515929701,PhD,UNKNOWN,609894.4614060246
CUST-1978,55.0,,33.80181139951746,High School,Los Angeles,464606.3502336616
CUST-1979,50.0,69047.43592499467,27.794358688432077,Bachelor,New York,463253.43628147914
CUST-1980,41.0,38752.12943706241,20.864525901268312,Master,Los Angeles,316164.6029421953
CUST-1981,32.0,68566.14194415297,11.940088374736405,High School,UNKNOWN,411791.1961817683
CUST-1982,47.0,56257.11469990903,24.584748210355947,bachelor,Houston,437609.1373086374
CUST-1983,,79714.59991359725,49.57565227164791,Bachelor,New York,649278.9976166615
CUST-1984,59.0,,37.778669262885344,Master,Chicago,612365.0439947409
CUST-1985,68.0,,45.20671554536958,Bachelor,Chicago,776772.63239694
CUST-1986,34.0,71592.6634642715,14.683967390904254,,UNKNOWN,
CUST-1987,22.0,66515.92633164334,0.2615855991051077,MASTER,New York,333911.05246563134
CUST-1988,46.0,,19.186023561356716,High School,Los Angeles,
CUST-1989,21.0,52936.67414378624,0.0,High School,Phoenix,288017.0574328636
CUST-1990,,66769.67686923382,3.9229123583120553,Bachelor,Los Angeles,345005.62706803187
CUST-1991,73.0,54091.97179721941,48.73744836907811,,Los Angeles,509246.8034149284
CUST-1992,34.0,63369.219525392284,10.525146723554855,Master,New York,366859.516365315
CUST-1993,,,6.21881694366594,Bachelor,New York,
CUST-1994,34.0,39869.14869440718,15.657281656496462,Master,Los Angeles,309644.53262873046
CUST-1995,37.0,82797.57122258091,16.62636894772996,Bachelor,UNKNOWN,479348.15840805625
CUST-1996,41.0,86342.3013467973,18.78699322356852,High School,New York,557619.0421737647
CUST-1997,22.0,57638.629460178425,1.9118083903414054,,Los Angeles,257471.9509868313
CUST-1998,51.0,,29.081819379562017,Bachelor,Chicago,
CUST-1999,23.0,47843.56025811135,0.6107992616737108,Bachelor,New York,252444.389863794
CUST-2000,70.0,85939.89093122218,46.69127466353403,Bachelor,Los Angeles,
CUST-2001,19.0,59542.63875402236,0.0,Bachelor,Chicago,306428.6087081552
CUST-2002,30.0,40013.95535410178,8.22015258688111,Master,Phoenix,257485.07570862013
CUST-2003,,49904.50157543565,39.316106979840264,High School,Chicago,404336.9832151275
